Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
171,0,,,,,,,,,,,,,1.074979,1.202807,-1.251319,1048.053101,1045.350708,599.734314,,,,,,
172,0,,,,,,,,,,,,,1.076682,1.202668,-1.252365,1048.371826,1045.824829,599.683472,,,,,,
173,0,,,,,,,,,,,,,1.079002,1.201263,-1.255076,1048.605835,1046.235962,599.709290,,,,,,
174,0,,,,,,,,,,,,,1.082535,1.199465,-1.258513,1048.945435,1047.184814,599.630859,,,,,,
175,0,,,,,,,,,,,,,1.087636,1.197165,-1.263419,1049.198853,1048.044312,599.580322,,,,,,
176,0,,,,,,,,,,,,,1.093252,1.193631,-1.269803,1049.537476,1048.799194,599.509949,,,,,,
177,0,,,,,,,,,,,,,1.099922,1.189807,-1.276893,1049.767822,1049.480469,599.545105,,,,,,
178,0,,,,,,,,,,,,,1.107472,1.186003,-1.284669,1049.813599,1050.010376,599.433472,,,,,,
179,0,,,,,,,,,,,,,1.115659,1.180260,-1.294447,1049.705078,1050.057983,599.621033,,,,,,
180,0,,,,,,,,,,,,,1.124559,1.177678,-1.302536,1050.143555,1050.533936,598.959778,,,,,,
181,0,,,,,,,,,,,,,1.133493,1.171872,-1.312322,1050.087646,1051.002441,599.038513,,,,,,
182,0,,,,,,,,,,,,,1.141001,1.167617,-1.320576,1050.297363,1051.497437,599.018066,,,,,,
183,0,,,,,,,,,,,,,1.147634,1.163839,-1.327757,1050.677856,1052.162598,599.000854,,,,,,
184,0,,,,,,,,,,,,,1.156228,1.158798,-1.336565,1050.526489,1052.848511,599.140198,,,,,,
185,0,,,,,,,,,,,,,1.160358,1.156363,-1.341469,1050.761230,1053.301758,599.071350,,,,,,
186,0,,,,,,,,,,,,,1.165185,1.153224,-1.346757,1050.912964,1053.646729,599.059937,,,,,,
187,0,,,,,,,,,,,,,1.169541,1.149850,-1.351904,1050.686890,1054.033936,599.275513,,,,,,
188,0,,,,,,,,,,,,,1.172009,1.148590,-1.354636,1050.768188,1054.422119,599.317993,,,,,,
189,0,,,,,,,,,,,,,1.173535,1.147156,-1.356772,1050.637695,1054.411865,599.404846,,,,,,
190,0,,,,,,,,,,,,,1.173580,1.147466,-1.356486,1050.694946,1054.750244,599.350708,,,,,,
191,0,,,,,,,,,,,,,1.172153,1.148363,-1.354924,1050.725952,1054.925293,599.382935,,,,,,
192,0,,,,,,,,,,,,,1.169584,1.149851,-1.352243,1050.705078,1054.946899,599.316528,,,,,,
193,0,,,,,,,,,,,,,1.166431,1.151819,-1.348803,1050.606445,1055.003418,599.232483,,,,,,
194,0,,,,,,,,,,,,,1.160844,1.155954,-1.342488,1050.899414,1055.072998,599.141907,,,,,,
195,0,,,,,,,,,,,,,1.153596,1.160657,-1.334647,1051.230225,1054.850220,598.877502,,,,,,
196,0,,,,,,,,,,,,,1.149551,1.161855,-1.331149,1050.389893,1054.531128,599.304810,,,,,,
197,0,,,,,,,,,,,,,1.140512,1.167817,-1.320512,1050.791992,1054.367798,598.852295,,,,,,
198,0,,,,,,,,,,,,,1.133341,1.172081,-1.312434,1050.828979,1054.195435,598.937073,,,,,,
